CurrentBlock,InteractionMode,ImageName,GlaucomaGroundTruth,GlaucomaDecision,Message,DecisionConfidenceLevel
TestBlock,ResnetAOIAugmentationState,9025_OD_2021_widefield_report,G,S,asdf,3
